institution,period,table_type,table_title,section_no,line_no,row_lvl1,row_lvl2,row_lvl3,row_lvl4,row_lvl5,row_depth,col_lvl1,col_lvl2,col_depth,value_num,value_raw,cell_state,is_shade,colspan,concept_key,geo_key,row_header_id,col_header_id,doc_id,table_id,row_id,col_id,row_hierarchy
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,8,ASF Item,Wholesale funding:,Operational deposits,,,3,Unweighted value by residual maturity,< 6 months,2,,-,null,0,1,asf_ws_op,,9,2,ocbc_4q24_p3,nsfr_sep24,9,2,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,8,ASF Item,Wholesale funding:,Operational deposits,,,3,Unweighted value by residual maturity,6 months to <1 yr,2,,-,null,0,1,asf_ws_op,,9,3,ocbc_4q24_p3,nsfr_sep24,9,3,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,8,ASF Item,Wholesale funding:,Operational deposits,,,3,Unweighted value by residual maturity,≥ 1yr,2,,-,null,0,1,asf_ws_op,,9,4,ocbc_4q24_p3,nsfr_sep24,9,4,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,8,ASF Item,Wholesale funding:,Operational deposits,,,3,Weighted value,,1,19501.0,"19,501",reported,0,1,asf_ws_op,,9,5,ocbc_4q24_p3,nsfr_sep24,9,5,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,9,ASF Item,Wholesale funding:,Other wholesale funding,,,3,Unweighted value by residual maturity,No Maturity,2,32737.0,"32,737",reported,0,1,asf_ws_other,,10,1,ocbc_4q24_p3,nsfr_sep24,10,1,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,9,ASF Item,Wholesale funding:,Other wholesale funding,,,3,Unweighted value by residual maturity,< 6 months,2,132450.0,"132,450",reported,0,1,asf_ws_other,,10,2,ocbc_4q24_p3,nsfr_sep24,10,2,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,9,ASF Item,Wholesale funding:,Other wholesale funding,,,3,Unweighted value by residual maturity,6 months to <1 yr,2,12750.0,"12,750",reported,0,1,asf_ws_other,,10,3,ocbc_4q24_p3,nsfr_sep24,10,3,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,9,ASF Item,Wholesale funding:,Other wholesale funding,,,3,Unweighted value by residual maturity,≥ 1yr,2,4689.0,"4,689",reported,0,1,asf_ws_other,,10,4,ocbc_4q24_p3,nsfr_sep24,10,4,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,9,ASF Item,Wholesale funding:,Other wholesale funding,,,3,Weighted value,,1,54619.0,"54,619",reported,0,1,asf_ws_other,,10,5,ocbc_4q24_p3,nsfr_sep24,10,5,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,10,ASF Item,Liabilities with matching interdependent assets,,,,2,Unweighted value by residual maturity,No Maturity,2,,-,null,0,1,asf_interdep,,11,1,ocbc_4q24_p3,nsfr_sep24,11,1,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,10,ASF Item,Liabilities with matching interdependent assets,,,,2,Unweighted value by residual maturity,< 6 months,2,,-,null,0,1,asf_interdep,,11,2,ocbc_4q24_p3,nsfr_sep24,11,2,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,10,ASF Item,Liabilities with matching interdependent assets,,,,2,Unweighted value by residual maturity,6 months to <1 yr,2,,-,null,0,1,asf_interdep,,11,3,ocbc_4q24_p3,nsfr_sep24,11,3,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,10,ASF Item,Liabilities with matching interdependent assets,,,,2,Unweighted value by residual maturity,≥ 1yr,2,,-,null,0,1,asf_interdep,,11,4,ocbc_4q24_p3,nsfr_sep24,11,4,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,10,ASF Item,Liabilities with matching interdependent assets,,,,2,Weighted value,,1,,-,null,0,1,asf_interdep,,11,5,ocbc_4q24_p3,nsfr_sep24,11,5,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,11,ASF Item,Other liabilities:,,,,2,Unweighted value by residual maturity,No Maturity,2,5093.0,"5,093",reported,0,1,asf_other,,12,1,ocbc_4q24_p3,nsfr_sep24,12,1,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,11,ASF Item,Other liabilities:,,,,2,Unweighted value by residual maturity,< 6 months,2,8450.0,"8,450",reported,0,3,asf_other,,12,2,ocbc_4q24_p3,nsfr_sep24,12,2,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,11,ASF Item,Other liabilities:,,,,2,Weighted value,,1,179.0,179,reported,0,1,asf_other,,12,5,ocbc_4q24_p3,nsfr_sep24,12,5,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,12,ASF Item,Other liabilities:,NSFR derivative liabilities,,,3,Unweighted value by residual maturity,No Maturity,2,,,empty,1,1,asf_other_deriv,,13,1,ocbc_4q24_p3,nsfr_sep24,13,1,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,12,ASF Item,Other liabilities:,NSFR derivative liabilities,,,3,Unweighted value by residual maturity,< 6 months,2,3338.0,"3,338",reported,0,3,asf_other_deriv,,13,2,ocbc_4q24_p3,nsfr_sep24,13,2,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,12,ASF Item,Other liabilities:,NSFR derivative liabilities,,,3,Weighted value,,1,,,empty,1,1,asf_other_deriv,,13,5,ocbc_4q24_p3,nsfr_sep24,13,5,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,13,ASF Item,Other liabilities:,All other liabilities and equity not included in the above categories,,,3,Unweighted value by residual maturity,No Maturity,2,5093.0,"5,093",reported,0,1,asf_other_rest,,14,1,ocbc_4q24_p3,nsfr_sep24,14,1,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,13,ASF Item,Other liabilities:,All other liabilities and equity not included in the above categories,,,3,Unweighted value by residual maturity,< 6 months,2,4932.0,"4,932",reported,0,1,asf_other_rest,,14,2,ocbc_4q24_p3,nsfr_sep24,14,2,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,13,ASF Item,Other liabilities:,All other liabilities and equity not included in the above categories,,,3,Unweighted value by residual maturity,6 months to <1 yr,2,,-,null,0,1,asf_other_rest,,14,3,ocbc_4q24_p3,nsfr_sep24,14,3,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,13,ASF Item,Other liabilities:,All other liabilities and equity not included in the above categories,,,3,Unweighted value by residual maturity,≥ 1yr,2,179.0,179,reported,0,1,asf_other_rest,,14,4,ocbc_4q24_p3,nsfr_sep24,14,4,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,13,ASF Item,Other liabilities:,All other liabilities and equity not included in the above categories,,,3,Weighted value,,1,179.0,179,reported,0,1,asf_other_rest,,14,5,ocbc_4q24_p3,nsfr_sep24,14,5,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,14,ASF Item,Total ASF,,,,2,Unweighted value by residual maturity,No Maturity,2,,,empty,1,4,asf_total,,15,1,ocbc_4q24_p3,nsfr_sep24,15,1,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,14,ASF Item,Total ASF,,,,2,Weighted value,,1,306618.0,"306,618",reported,0,1,asf_total,,15,5,ocbc_4q24_p3,nsfr_sep24,15,5,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,15,RSF Item,Total NSFR HQLA,,,,2,Unweighted value by residual maturity,No Maturity,2,,,empty,1,4,,,17,1,ocbc_4q24_p3,nsfr_sep24,17,1,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,15,RSF Item,Total NSFR HQLA,,,,2,Weighted value,,1,7450.0,"7,450",reported,0,1,,,17,5,ocbc_4q24_p3,nsfr_sep24,17,5,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,16,RSF Item,Deposits held at other financial institutions for operational purposes,,,,2,Unweighted value by residual maturity,No Maturity,2,,-,null,0,1,rsf_fi_op,,18,1,ocbc_4q24_p3,nsfr_sep24,18,1,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,16,RSF Item,Deposits held at other financial institutions for operational purposes,,,,2,Unweighted value by residual maturity,< 6 months,2,,-,null,0,1,rsf_fi_op,,18,2,ocbc_4q24_p3,nsfr_sep24,18,2,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,16,RSF Item,Deposits held at other financial institutions for operational purposes,,,,2,Unweighted value by residual maturity,6 months to <1 yr,2,,-,null,0,1,rsf_fi_op,,18,3,ocbc_4q24_p3,nsfr_sep24,18,3,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,16,RSF Item,Deposits held at other financial institutions for operational purposes,,,,2,Unweighted value by residual maturity,≥ 1yr,2,,-,null,0,1,rsf_fi_op,,18,4,ocbc_4q24_p3,nsfr_sep24,18,4,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,16,RSF Item,Deposits held at other financial institutions for operational purposes,,,,2,Weighted value,,1,,-,null,0,1,rsf_fi_op,,18,5,ocbc_4q24_p3,nsfr_sep24,18,5,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,17,RSF Item,Performing loans and securities:,,,,2,Unweighted value by residual maturity,No Maturity,2,8813.0,"8,813",reported,0,1,rsf_perf,,19,1,ocbc_4q24_p3,nsfr_sep24,19,1,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,17,RSF Item,Performing loans and securities:,,,,2,Unweighted value by residual maturity,< 6 months,2,112953.0,"112,953",reported,0,1,rsf_perf,,19,2,ocbc_4q24_p3,nsfr_sep24,19,2,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,17,RSF Item,Performing loans and securities:,,,,2,Unweighted value by residual maturity,6 months to <1 yr,2,33449.0,"33,449",reported,0,1,rsf_perf,,19,3,ocbc_4q24_p3,nsfr_sep24,19,3,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,17,RSF Item,Performing loans and securities:,,,,2,Unweighted value by residual maturity,≥ 1yr,2,208409.0,"208,409",reported,0,1,rsf_perf,,19,4,ocbc_4q24_p3,nsfr_sep24,19,4,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,17,RSF Item,Performing loans and securities:,,,,2,Weighted value,,1,235567.0,"235,567",reported,0,1,rsf_perf,,19,5,ocbc_4q24_p3,nsfr_sep24,19,5,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,18,RSF Item,Performing loans and securities:,Performing loans to financial institutions secured by Level 1 HQLA,,,3,Unweighted value by residual maturity,No Maturity,2,194.0,194,reported,0,1,,,20,1,ocbc_4q24_p3,nsfr_sep24,20,1,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,18,RSF Item,Performing loans and securities:,Performing loans to financial institutions secured by Level 1 HQLA,,,3,Unweighted value by residual maturity,< 6 months,2,3954.0,"3,954",reported,0,1,,,20,2,ocbc_4q24_p3,nsfr_sep24,20,2,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,18,RSF Item,Performing loans and securities:,Performing loans to financial institutions secured by Level 1 HQLA,,,3,Unweighted value by residual maturity,6 months to <1 yr,2,106.0,106,reported,0,1,,,20,3,ocbc_4q24_p3,nsfr_sep24,20,3,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,18,RSF Item,Performing loans and securities:,Performing loans to financial institutions secured by Level 1 HQLA,,,3,Unweighted value by residual maturity,≥ 1yr,2,,-,null,0,1,,,20,4,ocbc_4q24_p3,nsfr_sep24,20,4,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,18,RSF Item,Performing loans and securities:,Performing loans to financial institutions secured by Level 1 HQLA,,,3,Weighted value,,1,879.0,879,reported,0,1,,,20,5,ocbc_4q24_p3,nsfr_sep24,20,5,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,19,RSF Item,Performing loans and securities:,Performing loans to financial institutions secured by non-Level 1 HQLA and unsecured performing loans to financial institutions,,,3,Unweighted value by residual maturity,No Maturity,2,2719.0,"2,719",reported,0,1,,,21,1,ocbc_4q24_p3,nsfr_sep24,21,1,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,19,RSF Item,Performing loans and securities:,Performing loans to financial institutions secured by non-Level 1 HQLA and unsecured performing loans to financial institutions,,,3,Unweighted value by residual maturity,< 6 months,2,13948.0,"13,948",reported,0,1,,,21,2,ocbc_4q24_p3,nsfr_sep24,21,2,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,19,RSF Item,Performing loans and securities:,Performing loans to financial institutions secured by non-Level 1 HQLA and unsecured performing loans to financial institutions,,,3,Unweighted value by residual maturity,6 months to <1 yr,2,3327.0,"3,327",reported,0,1,,,21,3,ocbc_4q24_p3,nsfr_sep24,21,3,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,19,RSF Item,Performing loans and securities:,Performing loans to financial institutions secured by non-Level 1 HQLA and unsecured performing loans to financial institutions,,,3,Unweighted value by residual maturity,≥ 1yr,2,4159.0,"4,159",reported,0,1,,,21,4,ocbc_4q24_p3,nsfr_sep24,21,4,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,19,RSF Item,Performing loans and securities:,Performing loans to financial institutions secured by non-Level 1 HQLA and unsecured performing loans to financial institutions,,,3,Weighted value,,1,8519.0,"8,519",reported,0,1,,,21,5,ocbc_4q24_p3,nsfr_sep24,21,5,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,20,RSF Item,Performing loans and securities:,"Performing loans to non-financial corporate clients, loans to retail and small business customers, and loans to sovereigns, central banks and PSEs, of which:",,,3,Unweighted value by residual maturity,No Maturity,2,4870.0,"4,870",reported,0,1,,,22,1,ocbc_4q24_p3,nsfr_sep24,22,1,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,20,RSF Item,Performing loans and securities:,"Performing loans to non-financial corporate clients, loans to retail and small business customers, and loans to sovereigns, central banks and PSEs, of which:",,,3,Unweighted value by residual maturity,< 6 months,2,77601.0,"77,601",reported,0,1,,,22,2,ocbc_4q24_p3,nsfr_sep24,22,2,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,20,RSF Item,Performing loans and securities:,"Performing loans to non-financial corporate clients, loans to retail and small business customers, and loans to sovereigns, central banks and PSEs, of which:",,,3,Unweighted value by residual maturity,6 months to <1 yr,2,17352.0,"17,352",reported,0,1,,,22,3,ocbc_4q24_p3,nsfr_sep24,22,3,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,20,RSF Item,Performing loans and securities:,"Performing loans to non-financial corporate clients, loans to retail and small business customers, and loans to sovereigns, central banks and PSEs, of which:",,,3,Unweighted value by residual maturity,≥ 1yr,2,126880.0,"126,880",reported,0,1,,,22,4,ocbc_4q24_p3,nsfr_sep24,22,4,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,20,RSF Item,Performing loans and securities:,"Performing loans to non-financial corporate clients, loans to retail and small business customers, and loans to sovereigns, central banks and PSEs, of which:",,,3,Weighted value,,1,155877.0,"155,877",reported,0,1,,,22,5,ocbc_4q24_p3,nsfr_sep24,22,5,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,21,RSF Item,Performing loans and securities:,"Performing loans to non-financial corporate clients, loans to retail and small business customers, and loans to sovereigns, central banks and PSEs, of which:",With a risk weight of less than or equal to 35% under MAS Notice 637's standardised approach to credit risk,,4,Unweighted value by residual maturity,No Maturity,2,302.0,302,reported,0,1,,,23,1,ocbc_4q24_p3,nsfr_sep24,23,1,3
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,21,RSF Item,Performing loans and securities:,"Performing loans to non-financial corporate clients, loans to retail and small business customers, and loans to sovereigns, central banks and PSEs, of which:",With a risk weight of less than or equal to 35% under MAS Notice 637's standardised approach to credit risk,,4,Unweighted value by residual maturity,< 6 months,2,1129.0,"1,129",reported,0,1,,,23,2,ocbc_4q24_p3,nsfr_sep24,23,2,3
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,21,RSF Item,Performing loans and securities:,"Performing loans to non-financial corporate clients, loans to retail and small business customers, and loans to sovereigns, central banks and PSEs, of which:",With a risk weight of less than or equal to 35% under MAS Notice 637's standardised approach to credit risk,,4,Unweighted value by residual maturity,6 months to <1 yr,2,455.0,455,reported,0,1,,,23,3,ocbc_4q24_p3,nsfr_sep24,23,3,3
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,21,RSF Item,Performing loans and securities:,"Performing loans to non-financial corporate clients, loans to retail and small business customers, and loans to sovereigns, central banks and PSEs, of which:",With a risk weight of less than or equal to 35% under MAS Notice 637's standardised approach to credit risk,,4,Unweighted value by residual maturity,≥ 1yr,2,917.0,917,reported,0,1,,,23,4,ocbc_4q24_p3,nsfr_sep24,23,4,3
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,21,RSF Item,Performing loans and securities:,"Performing loans to non-financial corporate clients, loans to retail and small business customers, and loans to sovereigns, central banks and PSEs, of which:",With a risk weight of less than or equal to 35% under MAS Notice 637's standardised approach to credit risk,,4,Weighted value,,1,1808.0,"1,808",reported,0,1,,,23,5,ocbc_4q24_p3,nsfr_sep24,23,5,3
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,22,RSF Item,Performing loans and securities:,"Performing residential mortgages, of which:",,,3,Unweighted value by residual maturity,No Maturity,2,237.0,237,reported,0,1,,,24,1,ocbc_4q24_p3,nsfr_sep24,24,1,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,22,RSF Item,Performing loans and securities:,"Performing residential mortgages, of which:",,,3,Unweighted value by residual maturity,< 6 months,2,3087.0,"3,087",reported,0,1,,,24,2,ocbc_4q24_p3,nsfr_sep24,24,2,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,22,RSF Item,Performing loans and securities:,"Performing residential mortgages, of which:",,,3,Unweighted value by residual maturity,6 months to <1 yr,2,1988.0,"1,988",reported,0,1,,,24,3,ocbc_4q24_p3,nsfr_sep24,24,3,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,22,RSF Item,Performing loans and securities:,"Performing residential mortgages, of which:",,,3,Unweighted value by residual maturity,≥ 1yr,2,67135.0,"67,135",reported,0,1,,,24,4,ocbc_4q24_p3,nsfr_sep24,24,4,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,22,RSF Item,Performing loans and securities:,"Performing residential mortgages, of which:",,,3,Weighted value,,1,48281.0,"48,281",reported,0,1,,,24,5,ocbc_4q24_p3,nsfr_sep24,24,5,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,23,RSF Item,Performing loans and securities:,"Performing residential mortgages, of which:",With a risk weight of less than or equal to 35% under MAS Notice 637's standardised approach to credit risk,,4,Unweighted value by residual maturity,No Maturity,2,186.0,186,reported,0,1,,,25,1,ocbc_4q24_p3,nsfr_sep24,25,1,3
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,23,RSF Item,Performing loans and securities:,"Performing residential mortgages, of which:",With a risk weight of less than or equal to 35% under MAS Notice 637's standardised approach to credit risk,,4,Unweighted value by residual maturity,< 6 months,2,2251.0,"2,251",reported,0,1,,,25,2,ocbc_4q24_p3,nsfr_sep24,25,2,3
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,23,RSF Item,Performing loans and securities:,"Performing residential mortgages, of which:",With a risk weight of less than or equal to 35% under MAS Notice 637's standardised approach to credit risk,,4,Unweighted value by residual maturity,6 months to <1 yr,2,1367.0,"1,367",reported,0,1,,,25,3,ocbc_4q24_p3,nsfr_sep24,25,3,3
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,23,RSF Item,Performing loans and securities:,"Performing residential mortgages, of which:",With a risk weight of less than or equal to 35% under MAS Notice 637's standardised approach to credit risk,,4,Unweighted value by residual maturity,≥ 1yr,2,60770.0,"60,770",reported,0,1,,,25,4,ocbc_4q24_p3,nsfr_sep24,25,4,3
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,23,RSF Item,Performing loans and securities:,"Performing residential mortgages, of which:",With a risk weight of less than or equal to 35% under MAS Notice 637's standardised approach to credit risk,,4,Weighted value,,1,42098.0,"42,098",reported,0,1,,,25,5,ocbc_4q24_p3,nsfr_sep24,25,5,3
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,24,RSF Item,Performing loans and securities:,"Securities that are not in default and do not qualify as HQLA, including exchange-traded equities",,,3,Unweighted value by residual maturity,No Maturity,2,793.0,793,reported,0,1,,,26,1,ocbc_4q24_p3,nsfr_sep24,26,1,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,24,RSF Item,Performing loans and securities:,"Securities that are not in default and do not qualify as HQLA, including exchange-traded equities",,,3,Unweighted value by residual maturity,< 6 months,2,14363.0,"14,363",reported,0,1,,,26,2,ocbc_4q24_p3,nsfr_sep24,26,2,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,24,RSF Item,Performing loans and securities:,"Securities that are not in default and do not qualify as HQLA, including exchange-traded equities",,,3,Unweighted value by residual maturity,6 months to <1 yr,2,10677.0,"10,677",reported,0,1,,,26,3,ocbc_4q24_p3,nsfr_sep24,26,3,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,24,RSF Item,Performing loans and securities:,"Securities that are not in default and do not qualify as HQLA, including exchange-traded equities",,,3,Unweighted value by residual maturity,≥ 1yr,2,10235.0,"10,235",reported,0,1,,,26,4,ocbc_4q24_p3,nsfr_sep24,26,4,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,24,RSF Item,Performing loans and securities:,"Securities that are not in default and do not qualify as HQLA, including exchange-traded equities",,,3,Weighted value,,1,22011.0,"22,011",reported,0,1,,,26,5,ocbc_4q24_p3,nsfr_sep24,26,5,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,25,RSF Item,Assets with matching interdependent liabilities,,,,2,Unweighted value by residual maturity,No Maturity,2,,-,null,0,1,,,27,1,ocbc_4q24_p3,nsfr_sep24,27,1,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,25,RSF Item,Assets with matching interdependent liabilities,,,,2,Unweighted value by residual maturity,< 6 months,2,,-,null,0,1,,,27,2,ocbc_4q24_p3,nsfr_sep24,27,2,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,25,RSF Item,Assets with matching interdependent liabilities,,,,2,Unweighted value by residual maturity,6 months to <1 yr,2,,-,null,0,1,,,27,3,ocbc_4q24_p3,nsfr_sep24,27,3,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,25,RSF Item,Assets with matching interdependent liabilities,,,,2,Unweighted value by residual maturity,≥ 1yr,2,,-,null,0,1,,,27,4,ocbc_4q24_p3,nsfr_sep24,27,4,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,25,RSF Item,Assets with matching interdependent liabilities,,,,2,Weighted value,,1,,-,null,0,1,,,27,5,ocbc_4q24_p3,nsfr_sep24,27,5,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,26,RSF Item,Other assets:,,,,2,Unweighted value by residual maturity,No Maturity,2,18834.0,"18,834",reported,0,1,,,28,1,ocbc_4q24_p3,nsfr_sep24,28,1,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,26,RSF Item,Other assets:,,,,2,Unweighted value by residual maturity,< 6 months,2,16208.0,"16,208",reported,0,3,,,28,2,ocbc_4q24_p3,nsfr_sep24,28,2,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,26,RSF Item,Other assets:,,,,2,Weighted value,,1,23628.0,"23,628",reported,0,1,,,28,5,ocbc_4q24_p3,nsfr_sep24,28,5,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,27,RSF Item,Other assets:,"Physical trade commodities, including gold",,,3,Unweighted value by residual maturity,No Maturity,2,1080.0,"1,080",reported,0,1,,,29,1,ocbc_4q24_p3,nsfr_sep24,29,1,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,27,RSF Item,Other assets:,"Physical trade commodities, including gold",,,3,Unweighted value by residual maturity,< 6 months,2,,,empty,1,3,,,29,2,ocbc_4q24_p3,nsfr_sep24,29,2,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,27,RSF Item,Other assets:,"Physical trade commodities, including gold",,,3,Weighted value,,1,918.0,918,reported,0,1,,,29,5,ocbc_4q24_p3,nsfr_sep24,29,5,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,28,RSF Item,Other assets:,Assets posted as initial margin for derivative contracts and contributions to default funds of CCPs,,,3,Unweighted value by residual maturity,No Maturity,2,,,empty,1,1,,,30,1,ocbc_4q24_p3,nsfr_sep24,30,1,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,28,RSF Item,Other assets:,Assets posted as initial margin for derivative contracts and contributions to default funds of CCPs,,,3,Unweighted value by residual maturity,< 6 months,2,1028.0,"1,028",reported,0,3,,,30,2,ocbc_4q24_p3,nsfr_sep24,30,2,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,28,RSF Item,Other assets:,Assets posted as initial margin for derivative contracts and contributions to default funds of CCPs,,,3,Weighted value,,1,874.0,874,reported,0,1,,,30,5,ocbc_4q24_p3,nsfr_sep24,30,5,2
