institution,period,table_type,table_title,section_no,line_no,row_lvl1,row_lvl2,row_lvl3,row_lvl4,row_lvl5,row_depth,col_lvl1,col_lvl2,col_depth,value_num,value_raw,cell_state,is_shade,colspan,concept_key,geo_key,row_header_id,col_header_id,doc_id,table_id,row_id,col_id,row_hierarchy
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,6,ASF Item,Retail deposits and deposits from small business customers:,Less stable deposits,,,3,Weighted value,,1,187651.0,"187,651",reported,0,1,asf_retail_less,,7,5,dbs_4q23_p3,nsfr_sep23,7,5,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,7,ASF Item,Wholesale funding:,,,,2,Unweighted value by residual maturity,No Maturity,2,106455.0,"106,455",reported,0,1,asf_wholesale,,8,1,dbs_4q23_p3,nsfr_sep23,8,1,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,7,ASF Item,Wholesale funding:,,,,2,Unweighted value by residual maturity,< 6 months,2,196056.0,"196,056",reported,0,1,asf_wholesale,,8,2,dbs_4q23_p3,nsfr_sep23,8,2,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,7,ASF Item,Wholesale funding:,,,,2,Unweighted value by residual maturity,6 months to <1 yr,2,11762.0,"11,762",reported,0,1,asf_wholesale,,8,3,dbs_4q23_p3,nsfr_sep23,8,3,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,7,ASF Item,Wholesale funding:,,,,2,Unweighted value by residual maturity,≥ 1yr,2,28377.0,"28,377",reported,0,1,asf_wholesale,,8,4,dbs_4q23_p3,nsfr_sep23,8,4,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,7,ASF Item,Wholesale funding:,,,,2,Weighted value,,1,118036.0,"118,036",reported,0,1,asf_wholesale,,8,5,dbs_4q23_p3,nsfr_sep23,8,5,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,8,ASF Item,Wholesale funding:,Operational deposits,,,3,Unweighted value by residual maturity,No Maturity,2,37665.0,"37,665",reported,0,1,asf_ws_op,,9,1,dbs_4q23_p3,nsfr_sep23,9,1,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,8,ASF Item,Wholesale funding:,Operational deposits,,,3,Unweighted value by residual maturity,< 6 months,2,,-,null,0,1,asf_ws_op,,9,2,dbs_4q23_p3,nsfr_sep23,9,2,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,8,ASF Item,Wholesale funding:,Operational deposits,,,3,Unweighted value by residual maturity,6 months to <1 yr,2,,-,null,0,1,asf_ws_op,,9,3,dbs_4q23_p3,nsfr_sep23,9,3,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,8,ASF Item,Wholesale funding:,Operational deposits,,,3,Unweighted value by residual maturity,≥ 1yr,2,,-,null,0,1,asf_ws_op,,9,4,dbs_4q23_p3,nsfr_sep23,9,4,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,8,ASF Item,Wholesale funding:,Operational deposits,,,3,Weighted value,,1,18832.0,"18,832",reported,0,1,asf_ws_op,,9,5,dbs_4q23_p3,nsfr_sep23,9,5,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,9,ASF Item,Wholesale funding:,Other wholesale funding,,,3,Unweighted value by residual maturity,No Maturity,2,68790.0,"68,790",reported,0,1,asf_ws_other,,10,1,dbs_4q23_p3,nsfr_sep23,10,1,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,9,ASF Item,Wholesale funding:,Other wholesale funding,,,3,Unweighted value by residual maturity,< 6 months,2,196056.0,"196,056",reported,0,1,asf_ws_other,,10,2,dbs_4q23_p3,nsfr_sep23,10,2,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,9,ASF Item,Wholesale funding:,Other wholesale funding,,,3,Unweighted value by residual maturity,6 months to <1 yr,2,11762.0,"11,762",reported,0,1,asf_ws_other,,10,3,dbs_4q23_p3,nsfr_sep23,10,3,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,9,ASF Item,Wholesale funding:,Other wholesale funding,,,3,Unweighted value by residual maturity,≥ 1yr,2,28377.0,"28,377",reported,0,1,asf_ws_other,,10,4,dbs_4q23_p3,nsfr_sep23,10,4,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,9,ASF Item,Wholesale funding:,Other wholesale funding,,,3,Weighted value,,1,99204.0,"99,204",reported,0,1,asf_ws_other,,10,5,dbs_4q23_p3,nsfr_sep23,10,5,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,10,ASF Item,Liabilities with matching interdependent assets,,,,2,Unweighted value by residual maturity,No Maturity,2,,-,null,0,1,asf_interdep,,11,1,dbs_4q23_p3,nsfr_sep23,11,1,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,10,ASF Item,Liabilities with matching interdependent assets,,,,2,Unweighted value by residual maturity,< 6 months,2,1401.0,"1,401",reported,0,1,asf_interdep,,11,2,dbs_4q23_p3,nsfr_sep23,11,2,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,10,ASF Item,Liabilities with matching interdependent assets,,,,2,Unweighted value by residual maturity,6 months to <1 yr,2,,-,null,0,1,asf_interdep,,11,3,dbs_4q23_p3,nsfr_sep23,11,3,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,10,ASF Item,Liabilities with matching interdependent assets,,,,2,Unweighted value by residual maturity,≥ 1yr,2,,-,null,0,1,asf_interdep,,11,4,dbs_4q23_p3,nsfr_sep23,11,4,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,10,ASF Item,Liabilities with matching interdependent assets,,,,2,Weighted value,,1,,-,null,0,1,asf_interdep,,11,5,dbs_4q23_p3,nsfr_sep23,11,5,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,11,ASF Item,Other liabilities:,,,,2,Unweighted value by residual maturity,No Maturity,2,14900.0,"14,900",reported,0,1,asf_other,,12,1,dbs_4q23_p3,nsfr_sep23,12,1,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,11,ASF Item,Other liabilities:,,,,2,Unweighted value by residual maturity,< 6 months,2,8942.0,"8,942",reported,0,3,asf_other,,12,2,dbs_4q23_p3,nsfr_sep23,12,2,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,11,ASF Item,Other liabilities:,,,,2,Weighted value,,1,1731.0,"1,731",reported,0,1,asf_other,,12,5,dbs_4q23_p3,nsfr_sep23,12,5,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,12,ASF Item,Other liabilities:,NSFR derivative liabilities,,,3,Unweighted value by residual maturity,No Maturity,2,,,empty,1,1,asf_other_deriv,,13,1,dbs_4q23_p3,nsfr_sep23,13,1,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,12,ASF Item,Other liabilities:,NSFR derivative liabilities,,,3,Unweighted value by residual maturity,< 6 months,2,7162.0,"7,162",reported,0,3,asf_other_deriv,,13,2,dbs_4q23_p3,nsfr_sep23,13,2,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,12,ASF Item,Other liabilities:,NSFR derivative liabilities,,,3,Weighted value,,1,,,empty,1,1,asf_other_deriv,,13,5,dbs_4q23_p3,nsfr_sep23,13,5,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,13,ASF Item,Other liabilities:,All other liabilities and equity not included in the above categories,,,3,Unweighted value by residual maturity,No Maturity,2,14900.0,"14,900",reported,0,1,asf_other_rest,,14,1,dbs_4q23_p3,nsfr_sep23,14,1,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,13,ASF Item,Other liabilities:,All other liabilities and equity not included in the above categories,,,3,Unweighted value by residual maturity,< 6 months,2,1780.0,"1,780",reported,0,1,asf_other_rest,,14,2,dbs_4q23_p3,nsfr_sep23,14,2,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,13,ASF Item,Other liabilities:,All other liabilities and equity not included in the above categories,,,3,Unweighted value by residual maturity,6 months to <1 yr,2,,-,null,0,1,asf_other_rest,,14,3,dbs_4q23_p3,nsfr_sep23,14,3,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,13,ASF Item,Other liabilities:,All other liabilities and equity not included in the above categories,,,3,Unweighted value by residual maturity,≥ 1yr,2,,-,null,0,1,asf_other_rest,,14,4,dbs_4q23_p3,nsfr_sep23,14,4,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,13,ASF Item,Other liabilities:,All other liabilities and equity not included in the above categories,,,3,Weighted value,,1,1731.0,"1,731",reported,0,1,asf_other_rest,,14,5,dbs_4q23_p3,nsfr_sep23,14,5,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,14,ASF Item,Total ASF,,,,2,Unweighted value by residual maturity,No Maturity,2,,,empty,1,4,asf_total,,15,1,dbs_4q23_p3,nsfr_sep23,15,1,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,14,ASF Item,Total ASF,,,,2,Weighted value,,1,444804.0,"444,804",reported,0,1,asf_total,,15,5,dbs_4q23_p3,nsfr_sep23,15,5,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,15,RSF Item,Total NSFR high-quality liquid assets (HQLA),,,,2,Unweighted value by residual maturity,No Maturity,2,,,empty,1,4,rsf_hqla,,37,1,dbs_4q23_p3,nsfr_sep23,17,1,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,15,RSF Item,Total NSFR high-quality liquid assets (HQLA),,,,2,Weighted value,,1,16496.0,"16,496",reported,0,1,rsf_hqla,,37,5,dbs_4q23_p3,nsfr_sep23,17,5,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,16,RSF Item,Deposits held at other financial institutions for operational purposes,,,,2,Unweighted value by residual maturity,No Maturity,2,478.0,478,reported,0,1,rsf_fi_op,,18,1,dbs_4q23_p3,nsfr_sep23,18,1,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,16,RSF Item,Deposits held at other financial institutions for operational purposes,,,,2,Unweighted value by residual maturity,< 6 months,2,,-,null,0,1,rsf_fi_op,,18,2,dbs_4q23_p3,nsfr_sep23,18,2,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,16,RSF Item,Deposits held at other financial institutions for operational purposes,,,,2,Unweighted value by residual maturity,6 months to <1 yr,2,,-,null,0,1,rsf_fi_op,,18,3,dbs_4q23_p3,nsfr_sep23,18,3,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,16,RSF Item,Deposits held at other financial institutions for operational purposes,,,,2,Unweighted value by residual maturity,≥ 1yr,2,,-,null,0,1,rsf_fi_op,,18,4,dbs_4q23_p3,nsfr_sep23,18,4,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,16,RSF Item,Deposits held at other financial institutions for operational purposes,,,,2,Weighted value,,1,240.0,240,reported,0,1,rsf_fi_op,,18,5,dbs_4q23_p3,nsfr_sep23,18,5,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,17,RSF Item,Performing loans and securities:,,,,2,Unweighted value by residual maturity,No Maturity,2,17298.0,"17,298",reported,0,1,rsf_perf,,19,1,dbs_4q23_p3,nsfr_sep23,19,1,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,17,RSF Item,Performing loans and securities:,,,,2,Unweighted value by residual maturity,< 6 months,2,212403.0,"212,403",reported,0,1,rsf_perf,,19,2,dbs_4q23_p3,nsfr_sep23,19,2,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,17,RSF Item,Performing loans and securities:,,,,2,Unweighted value by residual maturity,6 months to <1 yr,2,44713.0,"44,713",reported,0,1,rsf_perf,,19,3,dbs_4q23_p3,nsfr_sep23,19,3,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,17,RSF Item,Performing loans and securities:,,,,2,Unweighted value by residual maturity,≥ 1yr,2,284839.0,"284,839",reported,0,1,rsf_perf,,19,4,dbs_4q23_p3,nsfr_sep23,19,4,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,17,RSF Item,Performing loans and securities:,,,,2,Weighted value,,1,329768.0,"329,768",reported,0,1,rsf_perf,,19,5,dbs_4q23_p3,nsfr_sep23,19,5,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,18,RSF Item,Performing loans and securities:,Performing loans to financial institutions secured by Level 1 HQLA,,,3,Unweighted value by residual maturity,No Maturity,2,,-,null,0,1,,,20,1,dbs_4q23_p3,nsfr_sep23,20,1,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,18,RSF Item,Performing loans and securities:,Performing loans to financial institutions secured by Level 1 HQLA,,,3,Unweighted value by residual maturity,< 6 months,2,22402.0,"22,402",reported,0,1,,,20,2,dbs_4q23_p3,nsfr_sep23,20,2,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,18,RSF Item,Performing loans and securities:,Performing loans to financial institutions secured by Level 1 HQLA,,,3,Unweighted value by residual maturity,6 months to <1 yr,2,379.0,379,reported,0,1,,,20,3,dbs_4q23_p3,nsfr_sep23,20,3,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,18,RSF Item,Performing loans and securities:,Performing loans to financial institutions secured by Level 1 HQLA,,,3,Unweighted value by residual maturity,≥ 1yr,2,1030.0,"1,030",reported,0,1,,,20,4,dbs_4q23_p3,nsfr_sep23,20,4,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,18,RSF Item,Performing loans and securities:,Performing loans to financial institutions secured by Level 1 HQLA,,,3,Weighted value,,1,3460.0,"3,460",reported,0,1,,,20,5,dbs_4q23_p3,nsfr_sep23,20,5,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,19,RSF Item,Performing loans and securities:,Performing loans to financial institutions secured by non-Level 1 HQLA and unsecured performing loans to financial institutions,,,3,Unweighted value by residual maturity,No Maturity,2,10134.0,"10,134",reported,0,1,,,21,1,dbs_4q23_p3,nsfr_sep23,21,1,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,19,RSF Item,Performing loans and securities:,Performing loans to financial institutions secured by non-Level 1 HQLA and unsecured performing loans to financial institutions,,,3,Unweighted value by residual maturity,< 6 months,2,28480.0,"28,480",reported,0,1,,,21,2,dbs_4q23_p3,nsfr_sep23,21,2,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,19,RSF Item,Performing loans and securities:,Performing loans to financial institutions secured by non-Level 1 HQLA and unsecured performing loans to financial institutions,,,3,Unweighted value by residual maturity,6 months to <1 yr,2,7304.0,"7,304",reported,0,1,,,21,3,dbs_4q23_p3,nsfr_sep23,21,3,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,19,RSF Item,Performing loans and securities:,Performing loans to financial institutions secured by non-Level 1 HQLA and unsecured performing loans to financial institutions,,,3,Unweighted value by residual maturity,≥ 1yr,2,12023.0,"12,023",reported,0,1,,,21,4,dbs_4q23_p3,nsfr_sep23,21,4,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,19,RSF Item,Performing loans and securities:,Performing loans to financial institutions secured by non-Level 1 HQLA and unsecured performing loans to financial institutions,,,3,Weighted value,,1,21480.0,"21,480",reported,0,1,,,21,5,dbs_4q23_p3,nsfr_sep23,21,5,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,20,RSF Item,Performing loans and securities:,"Performing loans to non-financial corporate clients, loans to retail and small business customers, and loans to sovereigns, central banks and PSEs, of which:",,,3,Unweighted value by residual maturity,No Maturity,2,7164.0,"7,164",reported,0,1,,,22,1,dbs_4q23_p3,nsfr_sep23,22,1,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,20,RSF Item,Performing loans and securities:,"Performing loans to non-financial corporate clients, loans to retail and small business customers, and loans to sovereigns, central banks and PSEs, of which:",,,3,Unweighted value by residual maturity,< 6 months,2,152174.0,"152,174",reported,0,1,,,22,2,dbs_4q23_p3,nsfr_sep23,22,2,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,20,RSF Item,Performing loans and securities:,"Performing loans to non-financial corporate clients, loans to retail and small business customers, and loans to sovereigns, central banks and PSEs, of which:",,,3,Unweighted value by residual maturity,6 months to <1 yr,2,30051.0,"30,051",reported,0,1,,,22,3,dbs_4q23_p3,nsfr_sep23,22,3,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,20,RSF Item,Performing loans and securities:,"Performing loans to non-financial corporate clients, loans to retail and small business customers, and loans to sovereigns, central banks and PSEs, of which:",,,3,Unweighted value by residual maturity,≥ 1yr,2,161086.0,"161,086",reported,0,1,,,22,4,dbs_4q23_p3,nsfr_sep23,22,4,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,20,RSF Item,Performing loans and securities:,"Performing loans to non-financial corporate clients, loans to retail and small business customers, and loans to sovereigns, central banks and PSEs, of which:",,,3,Weighted value,,1,214442.0,"214,442",reported,0,1,,,22,5,dbs_4q23_p3,nsfr_sep23,22,5,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,21,RSF Item,Performing loans and securities:,"Performing loans to non-financial corporate clients, loans to retail and small business customers, and loans to sovereigns, central banks and PSEs, of which:",With a risk weight of less than or equal to 35% under MAS Notice 637's standardised approach to credit risk,,4,Unweighted value by residual maturity,No Maturity,2,,-,null,0,1,,,23,1,dbs_4q23_p3,nsfr_sep23,23,1,3
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,21,RSF Item,Performing loans and securities:,"Performing loans to non-financial corporate clients, loans to retail and small business customers, and loans to sovereigns, central banks and PSEs, of which:",With a risk weight of less than or equal to 35% under MAS Notice 637's standardised approach to credit risk,,4,Unweighted value by residual maturity,< 6 months,2,59788.0,"59,788",reported,0,1,,,23,2,dbs_4q23_p3,nsfr_sep23,23,2,3
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,21,RSF Item,Performing loans and securities:,"Performing loans to non-financial corporate clients, loans to retail and small business customers, and loans to sovereigns, central banks and PSEs, of which:",With a risk weight of less than or equal to 35% under MAS Notice 637's standardised approach to credit risk,,4,Unweighted value by residual maturity,6 months to <1 yr,2,2417.0,"2,417",reported,0,1,,,23,3,dbs_4q23_p3,nsfr_sep23,23,3,3
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,21,RSF Item,Performing loans and securities:,"Performing loans to non-financial corporate clients, loans to retail and small business customers, and loans to sovereigns, central banks and PSEs, of which:",With a risk weight of less than or equal to 35% under MAS Notice 637's standardised approach to credit risk,,4,Unweighted value by residual maturity,≥ 1yr,2,6586.0,"6,586",reported,0,1,,,23,4,dbs_4q23_p3,nsfr_sep23,23,4,3
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,21,RSF Item,Performing loans and securities:,"Performing loans to non-financial corporate clients, loans to retail and small business customers, and loans to sovereigns, central banks and PSEs, of which:",With a risk weight of less than or equal to 35% under MAS Notice 637's standardised approach to credit risk,,4,Weighted value,,1,46386.0,"46,386",reported,0,1,,,23,5,dbs_4q23_p3,nsfr_sep23,23,5,3
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,22,RSF Item,Performing loans and securities:,"Performing residential mortgages, of which:",,,3,Unweighted value by residual maturity,No Maturity,2,,-,null,0,1,,,24,1,dbs_4q23_p3,nsfr_sep23,24,1,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,22,RSF Item,Performing loans and securities:,"Performing residential mortgages, of which:",,,3,Unweighted value by residual maturity,< 6 months,2,2564.0,"2,564",reported,0,1,,,24,2,dbs_4q23_p3,nsfr_sep23,24,2,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,22,RSF Item,Performing loans and securities:,"Performing residential mortgages, of which:",,,3,Unweighted value by residual maturity,6 months to <1 yr,2,1896.0,"1,896",reported,0,1,,,24,3,dbs_4q23_p3,nsfr_sep23,24,3,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,22,RSF Item,Performing loans and securities:,"Performing residential mortgages, of which:",,,3,Unweighted value by residual maturity,≥ 1yr,2,81215.0,"81,215",reported,0,1,,,24,4,dbs_4q23_p3,nsfr_sep23,24,4,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,22,RSF Item,Performing loans and securities:,"Performing residential mortgages, of which:",,,3,Weighted value,,1,59390.0,"59,390",reported,0,1,,,24,5,dbs_4q23_p3,nsfr_sep23,24,5,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,23,RSF Item,Performing loans and securities:,"Performing residential mortgages, of which:",With a risk weight of less than or equal to 35% under MAS Notice 637's standardised approach to credit risk,,4,Unweighted value by residual maturity,No Maturity,2,,-,null,0,1,,,25,1,dbs_4q23_p3,nsfr_sep23,25,1,3
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,23,RSF Item,Performing loans and securities:,"Performing residential mortgages, of which:",With a risk weight of less than or equal to 35% under MAS Notice 637's standardised approach to credit risk,,4,Unweighted value by residual maturity,< 6 months,2,2546.0,"2,546",reported,0,1,,,25,2,dbs_4q23_p3,nsfr_sep23,25,2,3
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,23,RSF Item,Performing loans and securities:,"Performing residential mortgages, of which:",With a risk weight of less than or equal to 35% under MAS Notice 637's standardised approach to credit risk,,4,Unweighted value by residual maturity,6 months to <1 yr,2,1878.0,"1,878",reported,0,1,,,25,3,dbs_4q23_p3,nsfr_sep23,25,3,3
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,23,RSF Item,Performing loans and securities:,"Performing residential mortgages, of which:",With a risk weight of less than or equal to 35% under MAS Notice 637's standardised approach to credit risk,,4,Unweighted value by residual maturity,≥ 1yr,2,80562.0,"80,562",reported,0,1,,,25,4,dbs_4q23_p3,nsfr_sep23,25,4,3
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,23,RSF Item,Performing loans and securities:,"Performing residential mortgages, of which:",With a risk weight of less than or equal to 35% under MAS Notice 637's standardised approach to credit risk,,4,Weighted value,,1,58821.0,"58,821",reported,0,1,,,25,5,dbs_4q23_p3,nsfr_sep23,25,5,3
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,24,RSF Item,Performing loans and securities:,"Securities that are not in default and do not qualify as HQLA, including exchange-traded equities",,,3,Unweighted value by residual maturity,No Maturity,2,,-,null,0,1,,,26,1,dbs_4q23_p3,nsfr_sep23,26,1,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,24,RSF Item,Performing loans and securities:,"Securities that are not in default and do not qualify as HQLA, including exchange-traded equities",,,3,Unweighted value by residual maturity,< 6 months,2,6783.0,"6,783",reported,0,1,,,26,2,dbs_4q23_p3,nsfr_sep23,26,2,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,24,RSF Item,Performing loans and securities:,"Securities that are not in default and do not qualify as HQLA, including exchange-traded equities",,,3,Unweighted value by residual maturity,6 months to <1 yr,2,5083.0,"5,083",reported,0,1,,,26,3,dbs_4q23_p3,nsfr_sep23,26,3,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,24,RSF Item,Performing loans and securities:,"Securities that are not in default and do not qualify as HQLA, including exchange-traded equities",,,3,Unweighted value by residual maturity,≥ 1yr,2,29485.0,"29,485",reported,0,1,,,26,4,dbs_4q23_p3,nsfr_sep23,26,4,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,24,RSF Item,Performing loans and securities:,"Securities that are not in default and do not qualify as HQLA, including exchange-traded equities",,,3,Weighted value,,1,30996.0,"30,996",reported,0,1,,,26,5,dbs_4q23_p3,nsfr_sep23,26,5,2
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,25,RSF Item,Assets with matching interdependent liabilities,,,,2,Unweighted value by residual maturity,No Maturity,2,,-,null,0,1,,,27,1,dbs_4q23_p3,nsfr_sep23,27,1,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,25,RSF Item,Assets with matching interdependent liabilities,,,,2,Unweighted value by residual maturity,< 6 months,2,1401.0,"1,401",reported,0,1,,,27,2,dbs_4q23_p3,nsfr_sep23,27,2,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,25,RSF Item,Assets with matching interdependent liabilities,,,,2,Unweighted value by residual maturity,6 months to <1 yr,2,,-,null,0,1,,,27,3,dbs_4q23_p3,nsfr_sep23,27,3,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,25,RSF Item,Assets with matching interdependent liabilities,,,,2,Unweighted value by residual maturity,≥ 1yr,2,,-,null,0,1,,,27,4,dbs_4q23_p3,nsfr_sep23,27,4,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,25,RSF Item,Assets with matching interdependent liabilities,,,,2,Weighted value,,1,,-,null,0,1,,,27,5,dbs_4q23_p3,nsfr_sep23,27,5,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,26,RSF Item,Other assets:,,,,2,Unweighted value by residual maturity,No Maturity,2,10563.0,"10,563",reported,0,1,,,28,1,dbs_4q23_p3,nsfr_sep23,28,1,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,26,RSF Item,Other assets:,,,,2,Unweighted value by residual maturity,< 6 months,2,41228.0,"41,228",reported,0,3,,,28,2,dbs_4q23_p3,nsfr_sep23,28,2,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,26,RSF Item,Other assets:,,,,2,Weighted value,,1,29070.0,"29,070",reported,0,1,,,28,5,dbs_4q23_p3,nsfr_sep23,28,5,1
DBS Group Holdings Ltd,2023-09-30,nsfr,NSFR Disclosure Template,1.1,27,RSF Item,Other assets:,"Physical trade commodities, including gold",,,3,Unweighted value by residual maturity,No Maturity,2,20.0,20,reported,0,1,,,29,1,dbs_4q23_p3,nsfr_sep23,29,1,2
